perplexity,perplexity_std,char_std,word_std,intrinsic_dimensions,temporal_burstiness,syntactic_burstiness,wd_burstiness,semantic_burstiness,sentence_burstiness,word_burstiness,syntax_burstiness,unique_words,syntactic_depth,syntactic_repetitiveness,ai,title,topic,section,words,chars
12.95307159,5.011032397,37.0559104,5.927941959,12.8430914,1.287349398,74.92145179,0.004232395,0.150461919,1.552391384,0.08197816,0.171192562,0.595070423,3.15,0.325570754,1,Pixar,Society and social sciences,"Film, television, video game, and music production",251,1732
8.667985916,2.579144632,46.45814649,7.292708259,13.50655164,2.133865673,86.50815851,0.003915987,0.16886346,2.944420415,0.051437845,0.123374461,0.557692308,4.5,0.472517684,1,Nature,Physical sciences,Science: General,294,1945
12.41598034,4.99302576,43.18286697,5.2,13.31387221,0.774512744,40.55751831,0.00455549,0.183382576,1.469565217,0.046736561,0.09295014,0.655502392,4.4,0.449938679,1,Photomultiplier tube,Technology,Components,199,1429
8.030351639,3.167000347,35.63501321,4.763139721,10.40140423,1.086087768,57.15175439,0.0040854,0.052862778,1.067647059,0.040755897,0.100841621,0.604982206,5.083333333,0.490859722,1,Oil shale,Physical sciences,Petrology,282,2003
11.33214664,2.370347621,35.66566977,4.960846702,15.41302616,1.612864907,57.37692308,0.004621225,0.149345443,1.103587444,0.040008374,0.068157761,0.574898785,4.6,0.44282329,1,Pasta,Everyday life,Food types,229,1420
11.07065678,3.194276935,62.18654731,8.519177712,11.72251133,1.811286989,65.86984127,0.00428915,0.14719752,2.009128946,0.054195043,0.138546686,0.576208178,4.928571429,0.381541341,1,Posidonius,People,Ancient (before AD 500),235,1635
12.97360039,5.646588949,43.76564976,7.363574011,12.70418294,1.127881206,58.8856305,0.004864661,0.158944547,2.541666667,0.043999113,0.128666711,0.617511521,4.8,0.481963225,1,National Rugby League,Everyday life,Sports leagues,198,1355
21.68361664,7.087061738,40.94952876,5.793283195,12.35257233,1.458765859,62.841692,0.003968893,1.79e-08,1.509715198,0.064068179,0.156995791,0.571865443,3.684210526,0.359827313,1,Man o' War,Biology and health sciences,Individual animals,306,1927
9.491347313,3.96551805,33.64337295,4.039924214,11.60123815,1.538370424,54.59728868,0.004865435,0.14266567,0.73813512,0.039703709,0.110825925,0.60619469,5.555555556,0.498057561,1,Myrtaceae,Biology and health sciences,Myrtales,189,1379
10.87712002,4.319631168,54.74961791,8.435462334,12.55025735,1.258156688,54.28597651,0.004585735,0.209406927,2.169416942,0.051987713,0.139749762,0.617777778,4.0,0.397015641,1,Louis Farrakhan,People,Nation of Islam,206,1399
18.43199539,7.256067891,41.39794681,5.352335939,12.04151534,3.046539338,124.0726413,0.003493911,0.086561205,1.544339623,0.05547631,0.124581219,0.486935867,3.909090909,0.450491546,1,Marine mammal,Biology and health sciences,Mammals: General,370,2565
11.28742409,3.174082298,36.31909125,5.589548779,10.21772488,1.961738262,72.74891775,0.003971863,0.151945663,1.363333333,0.039018741,0.090807445,0.532467532,4.916666667,0.494719344,1,Paleogene,Physical sciences,Geological periods,297,1963
11.88715744,4.26072085,46.3565917,7.537147587,11.80395593,2.614867541,105.7186227,0.003654279,0.162608529,2.476668937,0.072071303,0.212721022,0.511056511,3.620689655,0.319232196,1,Mauna Kea,Geography,Oceania_6,390,2595
11.93501472,3.701287716,30.45133742,4.740162002,12.20974062,1.187674038,48.9250646,0.00476151,0.196052591,1.093093093,0.065428217,0.127842705,0.581395349,3.923076923,0.360794089,1,North Sumatra,Geography,Indonesia,197,1343
10.12401772,2.785918795,34.28875921,4.20546673,10.92961541,1.332815929,51.11152882,0.004585984,0.210236634,0.817417876,0.060529495,0.126671561,0.557251908,4.2,0.388523825,1,Milton Obote,People,Uganda,238,1572
8.854335785,6.327829831,30.20993214,3.618010503,10.21679727,1.57425714,54.87586806,0.004560573,0.140206361,0.592307692,0.03953505,0.115454081,0.53515625,5.4,0.527641322,1,Partial differential equation,Mathematics,Calculus and analysis,236,1655
11.48684502,3.160119041,26.11532117,4.369210455,13.10633385,0.875621474,64.77217519,0.004659505,0.209320446,0.863800905,0.059677728,0.134085256,0.608163265,3.785714286,0.346063111,1,Martin Bashir,People,"Broadcast journalists, presenters and commentators",242,1594
11.40052986,4.620789232,43.46504201,5.925462945,12.75205516,1.183761416,54.49096386,0.004487637,0.123037135,1.442922374,0.055895065,0.124291405,0.612244898,3.692307692,0.381163078,1,Museo del Prado,Arts,Europe,233,1510
10.2236433,3.997753902,22.54325502,4.095956482,13.58956672,1.473675189,68.58047138,0.00452727,0.199895496,0.741146404,0.050294257,0.133076191,0.559701493,4.307692308,0.431156705,1,"Nancy Astor, Viscountess Astor",People,Other_7,243,1555
13.99999523,1.972582924,37.79186694,5.102462539,11.64430111,2.833901453,130.3425438,0.003633663,0.102334328,1.472423463,0.054292747,0.083878728,0.435897436,4.608695652,0.486359375,1,Limited liability company,Society and social sciences,Business types,415,2747
13.07487583,3.706729358,44.98954514,6.149998797,11.32423867,1.702451631,59.58841202,0.004694631,9.09e-08,2.386855863,0.055363075,0.12221536,0.54978355,4.384615385,0.501915502,1,Mass,Physical sciences,Physics,231,1512
13.07860851,4.195233185,39.39840574,6.665852815,12.8091044,2.037483814,96.25820106,0.003633678,0.1688259,2.122201493,0.064247963,0.123535348,0.534759358,3.681818182,0.360158672,1,Phasianidae,Biology and health sciences,Galliformes,339,2341
11.03913116,4.489960048,54.71082792,8.035607485,11.27720565,1.802064677,71.04807692,0.003856151,0.173572349,2.148250853,0.057878198,0.116098872,0.529411765,4.0,0.418306914,1,Mahavira,People,Jainism,304,2089
10.05565834,1.660691232,35.75318168,3.780211634,13.95458815,1.014071823,53.51741716,0.004605304,0.128574471,0.756084656,0.044655812,0.09508019,0.622641509,4.7,0.49935846,1,Pampas,Geography,South America_5,205,1433
9.08379364,1.986478385,22.91484235,3.238826948,13.05292069,1.037243361,65.86426492,0.004569586,0.139312396,0.521890547,0.07275097,0.130522805,0.593886463,3.8125,0.463313831,1,New South Wales,Geography,Oceania_8,215,1467
9.678594589,2.678550775,41.85393027,6.799756348,11.72804228,2.000901358,111.2015873,0.004057197,0.063787468,2.065556437,0.040016339,0.083064367,0.526984127,5.538461538,0.517805634,1,Political correctness,Society and social sciences,Politics,274,1977
11.47238827,4.092276969,26.00307674,5.003998401,10.73869663,1.227124183,79.34341809,0.004654029,0.130908456,1.159259259,0.053325818,0.114536542,0.573221757,4.333333333,0.399183364,1,Panthalassa,Physical sciences,Paleogeography,214,1445
17.83006477,9.648657284,42.71105682,6.650892797,13.9651017,1.830091724,100.2756539,0.003186746,0.134310861,2.150677507,0.077810347,0.176697359,0.568019093,3.275862069,0.3439337,1,Prince (musician),People,Funk,385,2483
17.6299324,6.917349874,22.65734697,5.16664445,11.17490825,1.280780492,72.72125163,0.004306829,0.183668561,1.169865991,0.047695891,0.104571333,0.545126354,4.833333333,0.469586815,1,Nine-ball,Everyday life,Other individual sports,256,1589
10.98442554,2.751483309,39.69635315,5.644012339,10.37089573,2.393978087,103.3757533,0.003487728,0.139918286,1.680784877,0.048150317,0.086605785,0.458525346,4.523809524,0.487211923,1,Population ageing,Society and social sciences,Issues,378,2716
11.8039465,2.753416102,45.5094427,5.852349955,10.70786002,0.886509324,45.20555556,0.004740759,0.195831994,1.427083333,0.035296762,0.070091692,0.599056604,6.0,0.517602352,1,Quantum potential,Physical sciences,Quantum mechanics,209,1546
12.44452858,1.360423367,28.74424125,5.063236478,12.83512188,1.225998842,60.39716599,0.004715605,0.209375218,1.281818182,0.042373461,0.068414553,0.559183673,4.636363636,0.498421975,1,Mantis,Biology and health sciences,Insects and other hexapods,211,1481
10.83570385,5.063521258,40.91182931,5.830951895,11.48644504,1.727128427,48.33290043,0.004554195,0.191796258,1.545454545,0.039743566,0.095669553,0.572687225,4.333333333,0.499587615,1,Mayan languages,Society and social sciences,Language families,206,1490
13.3002882,6.005932545,24.45336259,4.12210329,13.50256793,1.190727081,38.61204482,0.004587655,0.130454747,0.898601399,0.052203274,0.084314216,0.591304348,4.666666667,0.503918824,1,Louis-Eugène Cavaignac,People,France_3,220,1472
9.43257618,2.396051449,64.48925418,9.218581698,11.42637265,1.62277077,68.39954076,0.004577454,0.193464329,1.975206612,0.049739143,0.10258015,0.533834586,4.461538462,0.474159546,1,Mina Rees,People,Mathematics_2,247,1721
12.29219341,5.98355448,21.12739605,2.805320389,13.12985308,2.162752709,104.230303,0.003807754,0.130390338,0.354005856,0.05333269,0.133596086,0.552469136,4.375,0.406878976,1,Nottingham,Geography,England,309,2052
10.97139645,3.038668392,48.74064013,6.6,11.18602596,0.987359704,58.51017812,0.004433462,0.210586399,1.910526316,0.058233207,0.121696726,0.573076923,4.6,0.42337175,1,Lhotse,Geography,Himalayas,232,1486
13.48276615,5.60410712,31.48015248,4.763139721,12.74653896,1.794792671,60.37947418,0.003858662,0.158294084,1.067647059,0.041070312,0.077326228,0.607773852,5.25,0.532187509,1,NME,Society and social sciences,Specific magazines,265,1780
17.63357162,15.73105924,77.31761663,10.4709187,10.44482404,1.163230362,71.78740353,0.003840987,0.13476248,4.171688312,0.069422088,0.136169224,0.621359223,3.45,0.370151591,1,Mongol invasions of Vietnam,History,Southeastern Asia_2,294,1989
14.44635487,6.511139784,32.78751033,4.980517599,13.34421556,1.779996867,83.60307377,0.003953485,0.159733283,1.119047619,0.068874841,0.152768049,0.567213115,3.227272727,0.325703669,1,Messiah (Handel),Arts,Baroque,273,1784
13.52326584,5.26804382,54.0904649,7.435409778,12.99562083,1.929382921,91.91371833,0.004053745,0.190011536,0.869387755,0.080524195,0.163851091,0.553191489,3.36,0.34263708,1,Lê Lợi,People,Vietnam,311,1951
12.98025608,3.883973808,28.75141038,4.730816297,13.47710136,1.687845622,83.28954192,0.003770525,0.176624522,1.188970588,0.058161079,0.105176521,0.533707865,4.2,0.477210022,1,Pancho Villa,People,Americas_5,347,2216
15.40394211,3.34124187,43.85117581,7.20422282,11.78929801,0.966192538,41.12127512,0.004781559,0.19581974,1.664646465,0.084419408,0.201922321,0.637614679,2.941176471,0.301516129,1,Louis Le Prince,People,Engineering and invention,211,1377
10.18534565,3.001468045,46.7787015,6.778688463,13.70489841,1.079131395,56.08658009,0.004746839,0.137772697,1.978734716,0.038090875,0.087041429,0.558441558,4.444444444,0.52152279,1,Marine iguana,Biology and health sciences,Iguania,211,1356
8.385991096,2.136674397,38.36468283,5.264556539,12.66152177,1.524208525,78.86206897,0.00416957,0.158576901,1.617639429,0.052507817,0.08722025,0.572413793,4.2,0.501624944,1,Oil well,Technology,Energy and fuel,285,1953
13.84080315,3.723437639,60.85136719,8.258060036,11.29538565,1.439273303,64.63994787,0.004049212,0.10811751,1.745003028,0.078073972,0.188882788,0.610108303,3.833333333,0.387270855,1,Mahdist State,History,Africa_7,285,1948
11.34512901,5.211486511,59.9314234,7.65086363,12.64079713,1.6653017,86.66483516,0.003606272,0.199783032,2.490881459,0.062656453,0.149788346,0.549723757,3.681818182,0.344200758,1,Kim Jong Un,People,N. Korea,345,2267
10.18396664,3.925477682,27.45725453,3.960549257,11.19937112,1.009986816,47.95670996,0.004686308,0.128307335,0.841685144,0.054040753,0.093948992,0.570175439,4.333333333,0.444423161,1,Psophia,Biology and health sciences,Gruiformes,214,1494
12.33463192,4.437243945,49.04475257,6.543418566,14.6665872,2.263870815,101.6841621,0.003627179,0.156687779,1.896925859,0.060621122,0.132747091,0.55027933,4.0,0.413429692,1,New Mexico,Geography,Mountain states,350,2303
10.70998764,2.922656562,36.68787266,4.609772229,11.52551645,2.051419816,94.44035035,0.003988201,0.161683758,0.772727273,0.032600949,0.07452794,0.551495017,6.4,0.506940121,1,Latin translations of the 12th century,History,Europe: General,289,2027
16.97128487,7.833784076,42.51129262,6.063002556,14.22231767,1.437459703,41.99178404,0.004799035,0.12864273,1.955319149,0.046993128,0.080861206,0.582938389,4.7,0.481466269,1,Prelude (music),Arts,Basic forms,194,1306
9.249461174,3.146943048,34.10923629,5.503635162,10.73926285,1.094553651,58.13200498,0.004876999,0.142360532,1.522110553,0.054319171,0.088191645,0.598173516,4.333333333,0.501295807,1,National Taiwan University,Society and social sciences,Asia_2,200,1422
13.87844372,3.435437828,48.40289248,7.909487973,11.97005269,0.867760618,46.24294624,0.004319025,0.157296799,2.818018018,0.08211393,0.240690543,0.630522088,2.944444444,0.338375518,1,Louis-Ferdinand Céline,People,Western Europe,225,1578
7.56417799,3.342865589,27.75319801,3.360059523,11.6055941,1.154963272,51.03191489,0.004875703,0.157189536,0.540191388,0.042850963,0.073775156,0.557446809,4.5,0.506059383,1,Mechanical filter,Technology,Signal processing,222,1575
12.82668209,2.750997562,61.55253726,8.589373886,10.81960943,2.369979036,105.1171557,0.003517512,0.164597017,3.181772237,0.048648325,0.110077991,0.508684864,4.944444444,0.407400904,1,Plutarco Elías Calles,People,Mexico,385,2606
10.35280895,4.520657936,59.04841102,8.298154915,10.76396269,2.689613762,98.72157996,0.003870709,0.179861772,1.669077758,0.049345038,0.099198485,0.542028986,4.9375,0.455080992,1,Offa of Mercia,People,British Isles,329,2172
11.89873219,4.750253783,49.48292635,7.189575787,12.37659021,1.074246575,56.35992579,0.00464375,0.201273521,2.360273973,0.046065957,0.122559066,0.567346939,4.818181818,0.421355076,1,Lachlan Macquarie,People,Other_8,231,1578
8.141037941,1.822704269,34.14771026,5.612854197,10.28093399,1.292380952,52.05041152,0.004830092,0.123323677,1.547077922,0.051940576,0.106174551,0.563786008,4.076923077,0.468346577,1,Messier 7,Physical sciences,Notable star clusters,231,1390
13.03022957,5.834994236,42.32307947,6.593346815,15.49080866,1.36278453,67.6301925,0.004016171,0.205726812,2.086666667,0.050184107,0.114171515,0.589285714,4.285714286,0.428734175,1,Perseus (constellation),Physical sciences,Other,267,1695
11.03863716,2.862603813,43.18375545,5.848861742,13.43971277,1.056755399,72.65441651,0.004072003,0.189842264,1.892998306,0.06059052,0.122320406,0.610714286,3.764705882,0.453668868,1,Mikheil Saakashvili,People,Georgia,273,1936
7.274619102,2.106925526,42.07506654,6.114552731,10.43616942,1.00748916,82.64880546,0.004160993,0.200186049,2.028792913,0.051256029,0.072698326,0.559139785,4.533333333,0.528370094,1,No-till farming,Technology,Soil and soil management,256,1847
13.85959244,8.929329932,32.34975528,5.256107559,10.88969225,1.63944503,79.94856244,0.003637615,0.183048705,1.328205128,0.087353903,0.204848442,0.528301887,3.206896552,0.350700613,1,Noah (band),People,Indonesian,325,2129
12.41517162,3.027062213,46.07685307,7.5106406,13.04173581,1.40809692,58.65126393,0.00421811,0.162528336,2.675559947,0.049080623,0.085563193,0.56227758,4.692307692,0.460626218,1,Laura Bassi,People,Physics,270,1757
10.73603344,3.259274988,25.69897858,3.872983346,13.72205087,1.062375631,58.67066895,0.004973737,0.142547403,0.638297872,0.035311025,0.066273291,0.604761905,6.125,0.51805581,1,Nautiloid,Biology and health sciences,Cephalopods,188,1333
10.34714603,3.555856958,35.76417745,5.529592109,10.80775554,1.354464286,71.0268982,0.004624815,0.200116436,1.497619048,0.044102423,0.066746756,0.543071161,5.25,0.513311838,1,Missionary position,Everyday life,Sexuality and gender,254,1754
14.3640852,6.696019263,35.3734922,5.652487708,13.45474149,0.706796907,39.92592593,0.004852906,0.128622586,1.57997558,0.076031029,0.15305535,0.595238095,2.833333333,0.378877438,1,Matt LeBlanc,People,Television,185,1252
9.299415588,2.278141216,35.10597886,5.892985044,13.70627083,1.767037724,70.55185185,0.004673374,0.125289815,1.736363636,0.047996207,0.09363514,0.526970954,4.818181818,0.505885212,1,Rabbit fish,Biology and health sciences,Chimaeriformes,220,1498
10.1116457,3.425482532,48.05747427,6.383028713,11.05890537,0.813677314,43.93242156,0.004989573,0.142655778,1.131313131,0.066942255,0.144296746,0.617777778,3.266666667,0.330679758,1,Kingdom of Cochin,History,Southern Asia_3,201,1389
18.86857986,3.96219554,43.15070543,6.797832472,12.06537449,2.254251012,99.46666667,0.003219519,0.16726431,2.310526316,0.05682228,0.123453226,0.550480769,4.545454545,0.426526858,1,Passenger pigeon,Biology and health sciences,Columbiformes,405,2728
15.7280159,5.427233933,37.19688192,5.89962334,11.21970356,1.556066353,97.69229217,0.003571058,0.163574822,1.848082596,0.051102063,0.100070499,0.522077922,4.157894737,0.453284759,1,RNA interference,Biology and health sciences,Molecular biology,357,2538
11.34572411,3.041944162,40.48201315,5.717885525,10.83577051,0.973057096,42.56,0.004681066,0.122294573,1.737373737,0.045378013,0.078476091,0.622222222,5.0,0.487341709,1,Point particle,Physical sciences,Basics_4,222,1494
11.0630579,3.026574352,35.92584956,5.958705635,13.0880603,1.271560284,58.3056501,0.004477446,0.183525115,1.597777778,0.080346607,0.245463185,0.601769912,2.941176471,0.287341058,1,Quentin Matsys,People,Renaissance to early modern era,203,1336
11.4557476,5.239375798,26.75369133,5.366563146,12.01819624,1.657462687,63.64418841,0.004617573,0.209449684,1.44,0.084856265,0.151175492,0.537444934,3.166666667,0.317988611,1,Ogun State,Geography,Nigeria,219,1454
9.53299427,3.420406873,59.22461951,7.896465454,10.76119665,1.679532164,67.33189158,0.004423156,0.130835809,1.502097902,0.059383693,0.129018478,0.526132404,4.0,0.369025892,1,Pan American Games,Everyday life,International competitions,281,1839
13.38802433,2.430300986,38.30499611,5.474206988,12.21389206,1.636205899,74.92974359,0.004076242,0.158558137,1.23923445,0.051744019,0.106608897,0.591216216,4.285714286,0.38917019,1,Mark Millar,People,Comics writers,285,1924
14.68195629,8.413006784,32.20077639,5.572252686,15.17457413,1.736392713,92.03838951,0.00458954,0.091934367,1.321276596,0.056200415,0.099600546,0.524528302,3.857142857,0.403588683,1,Queens,Geography,Northeast,246,1499
9.309616089,2.808860517,33.87913156,5.012872319,13.3630715,2.209141583,87.74385027,0.004117499,0.192939346,1.2606466,0.044391775,0.079547315,0.541176471,5.0,0.470212916,1,Olive,Biology and health sciences,Lamiales,320,2062
9.345132828,2.394218063,29.79100757,5.005781781,11.83179511,1.474505358,57.73253773,0.004613687,0.181443026,1.182988685,0.057384924,0.114673767,0.575289575,4.928571429,0.44504417,1,Li Keqiang,People,China_5,247,1650
8.827916145,3.61074105,33.01003215,5.059644256,11.15920002,2.545583612,104.5045752,0.004195007,0.198449666,1.347368421,0.048924862,0.082784163,0.513071895,5.133333333,0.526147214,1,Police,Society and social sciences,Law,300,2054
13.28115177,4.236243953,28.03903529,4.660710485,11.46077057,1.514609816,74.19828952,0.004049009,0.193487902,1.018229167,0.053407838,0.096558884,0.583629893,4.466666667,0.450024603,1,Muḥammad ibn 'Abdallāh Hassan,People,Africa_4,281,1798
10.00487709,2.969884367,43.8196303,6.905794668,11.82337126,1.808751788,70.77444444,0.004606821,0.195940206,2.396482412,0.089189118,0.156769247,0.564444444,3.294117647,0.331890531,1,"Olympia, Washington",Geography,West,200,1368
16.21886635,13.88703072,33.96254622,4.753424168,12.21666714,1.123082632,65.84615385,0.004277075,0.170233212,1.057640232,0.057554677,0.101264219,0.639534884,4.266666667,0.358087797,1,Moai,Arts,Sculpture_2,257,1686
10.93006134,3.159730847,31.93883042,4.969238708,10.47126691,1.422240803,60.86502912,0.003952361,0.201499398,1.187179487,0.048157778,0.12840798,0.518207283,4.75,0.449217009,1,Multituberculata,Biology and health sciences,Stem-mammals,315,2284
9.230512619,3.472300871,66.29376973,9.43680319,13.61084497,2.254557058,74.61538462,0.004090912,0.205876033,2.619221411,0.045179119,0.112646061,0.556634304,4.230769231,0.422460939,1,Naples,Geography,Italy_2,296,1939
6.652178764,1.792085368,45.57126064,5.954333013,12.92602804,2.264872894,99.43703108,0.003788721,0.182618953,1.791903043,0.043899686,0.086444045,0.569579288,4.785714286,0.529211,1,Medical device,Biology and health sciences,General concepts,289,2105
9.231996536,2.691366626,46.90511699,6.98641539,14.23794263,1.136071521,60.03018373,0.004229836,0.183337341,2.150220264,0.041160289,0.094344587,0.61023622,4.727272727,0.458917793,1,Politics of South Africa,Society and social sciences,Politics by country,248,1754
13.44892406,1.652270594,47.79424652,7.552483035,12.26581377,1.003960143,57.33333333,0.004591262,0.169878605,2.768932039,0.057092958,0.105498885,0.623376623,3.571428571,0.38074869,1,Pachinko,Everyday life,Gambling,212,1411
12.09123135,3.412758527,28.61188564,4.605431576,11.54383277,1.418168265,67.72009569,0.004402806,0.125501249,1.044827586,0.057376605,0.127456818,0.615044248,3.846153846,0.42807386,1,Mataram kingdom,History,Southeastern Asia_2,209,1435
11.083601,2.680190923,57.65901476,8.05969464,12.63830694,0.909942118,47.88707844,0.004845927,0.142612575,1.458177278,0.051136277,0.081918278,0.606965174,4.2,0.438004765,1,Mesa Verde National Park,Geography,North America_4,192,1326
10.06822109,4.106315078,34.89171963,4.618802154,11.13281422,1.144787014,53.47186147,0.004742193,0.130943265,0.955223881,0.046515155,0.09563622,0.568888889,4.4,0.428265968,1,Pablo Escobar,People,Businesspeople,203,1275
14.45804977,7.422333986,27.75986311,4.313930922,12.50418674,1.087859469,55.1541184,0.004446485,0.187768807,0.819823789,0.059224379,0.176450777,0.563218391,4.0,0.389348081,1,Lanford Wilson,People,America_2,234,1546
12.6046381,2.596335448,34.86099907,4.457327517,15.30989328,0.939349749,77.64825175,0.004137561,0.20041433,0.929980658,0.040486996,0.086830269,0.615384615,5.090909091,0.485706796,1,News of the World,Society and social sciences,United Kingdom_2,242,1676
12.2237711,7.944818913,63.04515333,9.060836906,10.87425302,0.912977746,58.90742678,0.004464801,0.154534298,3.552350427,0.042030926,0.090623279,0.64556962,5.5,0.486517134,1,Prion,Biology and health sciences,Infectious disease,213,1593
21.72881126,9.318039323,52.71185825,7.995467466,14.4220864,2.433518862,125.1737223,0.003180435,0.15706258,1.354875283,0.071601887,0.166058866,0.549425287,3.892857143,0.382518468,1,P. T. Barnum,People,Businesspeople,402,2675
14.73976421,5.854493049,50.08552685,7.157280675,11.51105317,1.483435682,70.83300699,0.00411921,0.19404305,2.903431373,0.079149261,0.154211163,0.528301887,2.884615385,0.349128702,1,Matthew Perry,People,Television,269,1795
12.96994209,3.824690618,22.72342771,3.34995854,13.70030354,1.359173845,63.49448316,0.00423536,0.210739205,0.551912568,0.089033764,0.199358333,0.578947368,2.625,0.30444669,1,Quentin Tarantino,People,Directors,257,1756
13.59064865,7.809570083,44.58535821,7.930251502,12.41188627,1.391381172,82.37745098,0.004546842,0.075943119,3.092896175,0.062416771,0.135746617,0.555147059,3.625,0.346218685,1,Orpheus in the Underworld,Arts,Opera,252,1519
6.884496212,1.814042665,18.09917807,3.644715437,11.09250689,1.43604484,69.22727273,0.004499158,0.094109094,0.609977324,0.042547264,0.069727204,0.613207547,5.3,0.494822539,1,Occupational medicine,Biology and health sciences,Fields of medicine,204,1494
10.18508625,5.054542936,29.77879883,4.695698753,13.24451468,1.769291594,72.5983835,0.004296053,0.19809105,0.895001677,0.037427787,0.070461915,0.565217391,5.636363636,0.505544587,1,Moses,Philosophy and religion,Abrahamic religions,268,1686
15.62427521,4.974758511,19.96567302,3.104249287,12.24753591,1.444017641,55.98392857,0.004757336,0.160269428,0.535353535,0.075098157,0.160374979,0.599099099,3.9375,0.389238142,1,Marie Laveau,People,Other,208,1326
11.53176975,4.703301466,24.77301918,3.776832378,10.47846645,2.113475177,55.1109462,0.004486034,0.157143182,0.716479867,0.051241003,0.08226247,0.551020408,5.833333333,0.475035577,1,Raphael (archangel),Philosophy and religion,Legendary creatures,224,1453
11.58998585,3.593925736,15.5046787,2.581988897,12.03211594,1.652837903,44.29547088,0.004842366,0.142561363,0.317460317,0.050835375,0.096924965,0.580952381,4.636363636,0.466105079,1,Olsztyn,Geography,Poland,202,1302
18.11241531,4.047775653,43.90409048,5.682051943,11.26692014,2.396552405,121.5135043,0.003324107,0.197296038,1.69924812,0.04925053,0.092419583,0.502252252,4.761904762,0.487994851,1,Population exchange between Greece and Turkey,History,Western Asia_3,420,2886
15.13419724,4.447229629,41.64648547,5.881754953,12.64417088,1.61667744,70.05952381,0.003913322,0.074878465,1.191596639,0.071019536,0.183602332,0.624087591,3.095238095,0.278832845,1,Pulp Fiction,Arts,Crime,249,1767
12.30700779,6.008235741,26.26973097,4.589305873,11.79920025,1.20516677,50.07412935,0.00487528,0.181854978,1.064918851,0.049867594,0.094575586,0.616915423,4.1,0.482511956,1,Mimaropa,Geography,Philippines,195,1327
10.50972366,7.315316972,38.65085884,5.024246765,12.67096749,1.572939452,61.95472895,0.004084512,0.160579582,1.236394558,0.0772142,0.150393447,0.603508772,3.523809524,0.377615106,1,Nirvana (band),People,Rock,259,1745
13.55558872,7.257454992,41.48224752,5.753906327,12.18830133,1.368139224,48.04947917,0.004316647,0.19997185,1.556332556,0.048376895,0.079037785,0.582677165,4.333333333,0.451792421,1,Nicholas Biddle,People,Other_4,238,1559
20.89697456,4.018767349,49.77453297,7.115487706,13.63045975,2.848698016,127.338429,0.003025812,0.181815341,2.697006383,0.053003195,0.111465371,0.546637744,5.043478261,0.457639006,1,Ming Dynasty,,Guidelines,460,3048
10.55405521,5.685247935,48.21783902,5.741080038,11.25077729,1.422230242,68.05979644,0.004391412,0.178621575,1.38487395,0.048283996,0.112587641,0.596153846,4.416666667,0.405493032,1,Norman Finkelstein,People,"Political scientists, theorists, and writers",233,1680
10.05572319,3.173965206,50.03915134,5.941847823,11.82290903,0.686450663,50.96028155,0.005044584,0.142563574,2.183848797,0.052582235,0.099544953,0.589041096,4.166666667,0.499387441,1,Octane rating,Physical sciences,Hydrocarbons,217,1485
14.20545387,10.18346799,34.116858,5.146843693,11.69787401,1.804162103,79.68333333,0.004264989,0.146521397,1.063855422,0.049814508,0.115020234,0.579335793,3.923076923,0.420055743,1,Mahotella Queens,People,African popular music,263,1790
11.59172726,4.731285918,29.23600181,3.798651348,13.95365403,1.189696013,47.81738086,0.004600567,0.130915415,0.778074866,0.047453012,0.087248547,0.612334802,5.0,0.527712267,1,Murad III,People,Western Asia_3,230,1511
8.262071609,1.965496167,29.1437021,4.287209499,12.67248836,1.722832817,81.50555556,0.00402706,0.107367857,0.743315508,0.043960478,0.087155729,0.560260586,4.307692308,0.431786815,1,Nvidia,Society and social sciences,"Computing, telecommunication, electronics, and software",288,2030
12.62910175,6.719495235,43.777163,6.165225057,11.48653776,1.641767714,74.67021277,0.004092805,0.181390534,1.502371542,0.03673332,0.075138226,0.578014184,5.7,0.510587515,1,Pagan kingdom,History,Southeast Asia_2,268,1788
17.86085701,7.155683668,37.19617663,5.055250296,16.66164814,1.256315672,32.46497585,0.004671786,0.129604277,1.216931217,0.046059481,0.093246209,0.642512077,5.0,0.497297717,1,Madame du Barry,People,Socialites,204,1271
9.123701096,9.146862541,41.54142511,5.713142743,8.960306923,0.94724545,85.89038398,0.004628479,0.209839379,1.525233645,0.094185347,0.213019766,0.53307393,2.904761905,0.301337309,1,Kutub al-Sittah,Philosophy and religion,Texts,209,1470
9.899198532,2.749193103,38.62330902,5.47813837,11.58484881,1.422547308,55.20454545,0.004290023,0.120313684,1.322026432,0.076400393,0.124650545,0.575396825,3.529411765,0.367079735,1,Mau movement,History,Oceania_6,244,1630
15.23030758,4.400243703,45.73936864,6.174544518,12.1650488,2.140963203,86.95989194,0.00347874,0.176795701,1.732954545,0.052739759,0.115870221,0.511278195,5.111111111,0.456786094,1,Megamaser,Physical sciences,Radio astronomy,381,2640
7.92027998,3.756329078,39.6782921,5.503092192,12.46652463,2.153133243,67.62026826,0.004660208,0.188241576,1.581093605,0.045537877,0.1414766,0.511627907,4.461538462,0.458146386,1,Nucleic acid,Biology and health sciences,Biochemistry and molecular biology,271,1808
9.516702652,3.421617749,59.2648377,8.638129656,10.51108669,0.922515348,43.23809524,0.00465155,0.162495524,3.275880759,0.043981845,0.083143544,0.581497797,4.5,0.451966384,1,Park Won-soon,People,S. Korea,215,1465
