sentence_burstiness,word_burstiness,syntax_burstiness,unique_words,syntactic_depth,syntactic_repetitiveness,ai,title,topic,section,words,chars
1.031210986,0.051116285,0.114412752,0.609137056,4.2,0.396985244,1,Anton Mussert,People,Netherlands_2,199,1276
0.817417876,0.072368365,0.212988682,0.566539924,3.777777778,0.369858298,1,Khalifa bin Zayed Al Nahyan,People,United Arab Emirates,239,1623
1.601920694,0.059072349,0.114902299,0.607973422,4.529411765,0.388702589,1,Generalplan Ost,History,World War II,284,1950
2.37745098,0.049069473,0.122419637,0.567272727,4.692307692,0.475175845,1,Hydrogen line,Physical sciences,Atomic physics,287,1853
0.961904762,0.060695859,0.156671926,0.61965812,3.428571429,0.31430427,1,Banff National Park,Geography,North America_7,212,1434
3.058974359,0.065062218,0.146619223,0.619909502,3.357142857,0.338564318,1,Alexander Selkirk,People,Miscellaneous,201,1275
1.77111835,0.087095925,0.140038368,0.566091954,3.185185185,0.362506771,1,Farrah Fawcett,People,Television_2,332,2077
1.161142107,0.041654639,0.098325336,0.566343042,4.923076923,0.440707394,1,Charles George Gordon,People,Britain_2,291,1887
2.111733931,0.059276222,0.139073171,0.588,3.785714286,0.469270699,1,Adama Barrow,People,Senegal and the Gambia,234,1548
3.094222222,0.073672262,0.162451573,0.543165468,3.105263158,0.287153483,1,Geena Davis,People,United States_2,255,1633
1.225572306,0.048475923,0.197660576,0.532258065,4.4,0.4203889,1,Glenn T. Seaborg,People,Chemistry,440,2962
1.341747573,0.069899962,0.143071198,0.601694915,3.9375,0.379062724,1,Jimmy Fallon,People,United States_4,208,1376
1.125304136,0.060764793,0.121064749,0.488839286,4.583333333,0.395079965,1,Australopithecus africanus,Biology and health sciences,Australopithecines,432,2944
1.701101928,0.096797036,0.190544002,0.619217082,2.88,0.324443922,1,Jimi Hendrix,People,Rock,258,1659
1.377337052,0.098584176,0.183857708,0.492156863,2.785714286,0.316364067,1,Jackie Chan,People,Actors,487,3106
0.843121037,0.041612806,0.085802424,0.51147541,5.538461538,0.522883131,1,Bioethics,Philosophy and religion,Approaches,272,1957
2.365151515,0.059511266,0.132104144,0.590405904,4.285714286,0.364185752,1,History of the Dominican Republic,History,Caribbean,249,1690
0.83446712,0.116279006,0.190269073,0.591304348,2.708333333,0.339838098,1,Albert Finney,People,Europe,202,1304
0.73015873,0.067254304,0.148949914,0.640776699,3.923076923,0.358472623,1,Gustave Eiffel,People,Inventors and engineers,205,1344
2.082674572,0.042547441,0.085698232,0.564748201,4.5,0.524965536,1,Georges Danton,People,France_4,280,1803
0.660087719,0.061722762,0.126769542,0.541450777,3.739130435,0.398396652,1,Bolero,Arts,Dance,349,2426
1.560926773,0.071771276,0.119624937,0.525059666,3.379310345,0.425148645,1,Howlin' Wolf,People,"Blues, R&amp;B, Funk, Zydeco and Soul",391,2480
1.212411348,0.052380114,0.096504744,0.588679245,4.214285714,0.471086294,1,College basketball,Everyday life,Team sports,246,1748
1.410752688,0.050734966,0.102871807,0.62037037,4.363636364,0.457774933,1,Bohemia,Geography,Czech Republic,202,1448
1.730074932,0.040604527,0.09571904,0.520481928,5.625,0.487234474,1,Ancient Egyptian religion,Philosophy and religion,Ancient religions,384,2519
1.558988764,0.078104709,0.153456773,0.582191781,3.421052632,0.345607713,1,Chenla,History,Southeastern Asia_2,291,1946
1.238787879,0.042259987,0.076172522,0.56626506,4.727272727,0.509421899,1,Hornfels,Physical sciences,Petrology,226,1529
0.526229508,0.037257166,0.08278463,0.581132075,5.6,0.5202202,1,International Workers' Day,Society and social sciences,Specific holidays and festivals,270,1719
2.518817204,0.059325841,0.18364077,0.591911765,3.5625,0.318413446,1,Art Tatum,People,Jazz and related genres,241,1586
0.999298574,0.055462883,0.162002928,0.577656676,4.526315789,0.408708981,1,"History of Washington, D.C.",History,Cities,359,2325
4.020805066,0.048757321,0.104101707,0.556053812,4.909090909,0.481696757,1,Fourier analysis,Mathematics,Calculus and analysis,219,1589
3.215894466,0.042058778,0.081894339,0.483333333,5.545454545,0.441566682,1,Intuitionistic logic,Mathematics,Mathematical logic,263,1820
2.654565457,0.071762705,0.153902864,0.649122807,3.142857143,0.292824297,1,Five West Sea Islands,Geography,Asia_3,204,1446
1.257309942,0.049782339,0.178351821,0.564220183,4.363636364,0.42461893,1,Kangaroo,Biology and health sciences,Marsupials,198,1318
0.969651741,0.076923837,0.227227217,0.590517241,2.684210526,0.336593894,1,John Grisham,People,US and Canada,208,1393
1.403896788,0.046615502,0.103927646,0.602564103,4.545454545,0.417177419,1,"Frederick III, Holy Roman Emperor",People,Holy Roman Empire,228,1450
0.697765363,0.056893668,0.086668514,0.62745098,3.75,0.440477857,1,Cenozoic,Physical sciences,Geological periods,197,1387
2.01010101,0.039575701,0.064074504,0.65,5.111111111,0.472322252,1,Football hooliganism,Society and social sciences,Crime,208,1514
1.822732013,0.06578975,0.132156719,0.544262295,4.055555556,0.382098818,1,Documentary film,Society and social sciences,Television,258,1891
1.233333333,0.041972472,0.092281185,0.583333333,4.727272727,0.466579199,1,Catania,Geography,Italy,237,1586
1.943204868,0.058740907,0.188705417,0.524050633,4.19047619,0.445174233,1,"Buffalo, New York",Geography,Northeast,364,2409
3.80994152,0.060564533,0.12884619,0.496487119,4.083333333,0.379733438,1,Histories (Polybius),Arts,Non-fiction of antiquity,402,2634
2.467897271,0.046748311,0.091519472,0.559322034,4.571428571,0.490573825,1,Feather,Biology and health sciences,Integumentary system,263,1791
1.611940299,0.063221035,0.138743046,0.596412556,3.769230769,0.352671379,1,Bill Finger,People,Comics writers,200,1333
1.253333333,0.046458906,0.089359884,0.546218487,4.875,0.45975641,1,Coppicing,Technology,Trees and forestry,307,2176
3.514343434,0.044596561,0.084221123,0.564516129,4.454545455,0.47060681,1,History of Slovakia,History,Europe_2,232,1579
1.484577922,0.085050941,0.175653843,0.548387097,3.444444444,0.34657632,1,Jewish philosophy,Philosophy and religion,Religious philosophy,227,1625
0.652596501,0.042058591,0.057352078,0.579470199,5.076923077,0.517317838,1,Jöns Jacob Berzelius,People,Chemistry,276,1984
0.46978022,0.052854135,0.114650877,0.556372549,4.476190476,0.42828527,1,Jacques Rivette,People,Europe_4,372,2536
1.233041071,0.049252731,0.082277766,0.603686636,4.545454545,0.502890366,1,Bulldog bat,Biology and health sciences,Bats,210,1457
3.684101208,0.063533754,0.13671629,0.57493188,3.909090909,0.383160225,1,Jacobo Árbenz,People,Guatemala_2,348,2373
0.734920635,0.065315923,0.168847988,0.602870813,3.230769231,0.359526692,1,Flare star,Physical sciences,Stellar astronomy,203,1360
2.002938871,0.046550542,0.091336677,0.509915014,4.75,0.496956866,1,Earth's magnetic field,Physical sciences,Geophysics,329,2257
2.46593674,0.056676234,0.144388346,0.591362126,4.125,0.327656034,1,Aurangzeb,People,Southern Asia_3,285,1897
1.382591093,0.054393784,0.097784296,0.567049808,4.428571429,0.450491241,1,History of Saxony,History,Europe_2,247,1634
1.844155844,0.044541417,0.138773795,0.597510373,5.090909091,0.502540319,1,BASF,Society and social sciences,Chemical companies,220,1644
1.064102564,0.057705261,0.141264242,0.553633218,3.8125,0.405757528,1,Ascot tie,Everyday life,Accessories: General,262,1658
0.958047292,0.053537613,0.091699998,0.562340967,4.1,0.479551435,1,Burundi,Geography,East Africa,369,2525
2.242105263,0.043358366,0.057933958,0.592417062,4.4,0.52121176,1,Chewa language,Society and social sciences,Niger–Congo languages,206,1408
2.141741742,0.046190861,0.104538521,0.648780488,4.3,0.468000027,1,Argon,Physical sciences,Chemical elements_2,195,1316
1.243417784,0.058278419,0.101899781,0.511002445,4.695652174,0.503535283,1,Childbirth,Everyday life,Marriage and parenting,391,2696
1.920512821,0.053286821,0.115049473,0.591549296,4.181818182,0.416407846,1,Damascus steel,History,Western Asia_2,202,1388
3.083908046,0.100281251,0.248856112,0.52,2.64,0.299157573,1,Jim Carrey,People,Canada_2,265,1696
3.587892377,0.053813467,0.150070657,0.623430962,4.461538462,0.429669324,1,Civil disobedience,Society and social sciences,Politics,220,1508
0.902632251,0.069945243,0.141847748,0.566860465,4.045454545,0.372502238,1,Chaka Khan,People,"Blues, R&amp;B, Funk, Zydeco and Soul",301,1925
1.738975357,0.071245015,0.21057806,0.586206897,3.526315789,0.338556322,1,Jimmie Foxx,People,United States,273,1633
2.155647383,0.045192761,0.112979635,0.596958175,4.833333333,0.49962335,1,Fred Korematsu,People,United States_4,251,1671
1.065244986,0.069287816,0.150144977,0.567164179,3.318181818,0.342246609,1,Gabriele Falloppio,People,Italy_2,319,2275
2.50994152,0.061174851,0.133290526,0.586666667,3.928571429,0.379076357,1,Book of Rites,Arts,Non-fiction of antiquity,201,1410
1.937735586,0.062847524,0.114577538,0.50812065,3.76,0.400801226,1,History of Chicago,History,Cities,412,2688
1.108286252,0.037257528,0.072592659,0.546875,5,0.531214203,1,Cyclic model,Physical sciences,Physical cosmology,238,1589
1.893048128,0.041979827,0.097336525,0.59245283,5,0.493650236,1,Black metal,Arts,Rock,242,1658
1.757852077,0.049188321,0.088978077,0.552795031,4.6,0.461623215,1,Gumbo,Everyday life,Food types,290,1860
0.941323346,0.061344756,0.146049386,0.613861386,3.230769231,0.322849772,1,Imperial House of Japan,History,Eastern Asia,195,1373
0.34,0.043997454,0.06855086,0.595555556,4.9,0.498157562,1,Jackal,Biology and health sciences,Carnivora,210,1395
1.171161049,0.051099636,0.112431774,0.519083969,4.444444444,0.394947074,1,Emily Dickinson,People,US and Canada,358,2337
2.330404889,0.051672281,0.078751832,0.538904899,4.823529412,0.481464701,1,Homeostasis,Biology and health sciences,Basics,320,2313
1.393571429,0.041738592,0.082830469,0.565217391,5.375,0.469600112,1,Abyssal plain,Physical sciences,Oceanic and coastal landforms,382,2563
1.737867283,0.044074527,0.083203684,0.574144487,4.166666667,0.495932761,1,Expectation–maximization algorithm,Mathematics,Statistics,258,1813
2.131436314,0.075509119,0.196266045,0.520833333,3.2,0.369487699,1,Angry Birds,Everyday life,Other European products,346,2316
1.208739758,0.041248525,0.093233639,0.603921569,4.818181818,0.521886725,1,Allanite,Physical sciences,Minerals,241,1723
3.034943474,0.056459702,0.136354392,0.566775244,4.0625,0.401237508,1,Anthony Quinn,People,United States,272,1778
2.476347635,0.038441203,0.080382875,0.656108597,5.666666667,0.428159174,1,Himilco,People,Ancient,215,1441
1.094017094,0.047152895,0.111895909,0.557003257,4.357142857,0.462295661,1,John Warne Gates,People,Other,301,1926
1.743083004,0.044215707,0.102572047,0.613636364,4.416666667,0.474053257,1,John Wesley,People,Protestantism,236,1602
2.79010989,0.066812806,0.204958385,0.564516129,3.086956522,0.296534451,1,Fort Peck Dam,Technology,Dams,307,2061
0.867124857,0.039145545,0.062570089,0.57079646,5.333333333,0.500233887,1,Gaelic games,Everyday life,Team sports,196,1331
1.651046272,0.048687187,0.082376742,0.553633218,4.428571429,0.481402985,1,Andean orogeny,Physical sciences,Geologic features,293,1887
0.548510313,0.054160055,0.100480407,0.576208178,4.214285714,0.377563581,1,John Amos Comenius,People,Educators,240,1667
2.10980663,0.042491161,0.05776008,0.572139303,5.222222222,0.479484262,1,Engineering economics,Technology,Basics,188,1440
1.602392344,0.06797313,0.17987653,0.594827586,4,0.381226389,1,All Along the Watchtower,Arts,Rock_2,210,1406
0.989552239,0.053352974,0.099080819,0.614349776,3.916666667,0.448999669,1,European seabass,Biology and health sciences,Acanthomorpha,198,1384
1.518243243,0.05561279,0.164571862,0.611374408,3.454545455,0.325394056,1,Jordan Belfort,People,White collar crime,196,1299
1.415837104,0.088178205,0.170639085,0.629482072,3.2,0.354252479,1,Erich Wolfgang Korngold,People,"Film, television, video games and other entertainment",239,1550
0.904585799,0.061986285,0.12185305,0.626315789,3.5,0.340601888,1,Aratus,People,Europe_5,197,1317
1.835866261,0.054054273,0.103248985,0.539936102,4.1875,0.417819299,1,Geoffrey Boycott,People,Batters,288,1977
2.947916667,0.042416261,0.08677242,0.567857143,4.833333333,0.484879637,1,Kentrosaurus,Biology and health sciences,Ornitischians,276,1795
1.005464481,0.063088718,0.120521922,0.516129032,3.583333333,0.39334539,1,Kevin Martin (curler),People,Curling,378,2499
1.056006494,0.056583206,0.131118394,0.608695652,3.428571429,0.381726096,1,Bill O'Reilly (cricketer),People,Bowlers,233,1559
1.209422157,0.049973178,0.125829304,0.604395604,4.384615385,0.416329805,1,Keith Haring,People,Street art,264,1686
2.234989648,0.044446969,0.09034642,0.527508091,4.428571429,0.489596171,1,Cuckoo bee,Biology and health sciences,Hymenoptera,299,2000
1.245472062,0.038775475,0.064089574,0.531746032,5.2,0.509972105,1,Alternative medicine,Biology and health sciences,Alternative and traditional medicine,338,2613
2.683727034,0.046322597,0.132457639,0.517857143,4.692307692,0.436395147,1,Kamerun campaign,History,World War I,272,1806
2.553325416,0.050194276,0.099995522,0.505376344,4.272727273,0.481671114,1,Harold Wilson,People,Prime Ministers_4,444,2933
1.444117647,0.045369003,0.099731429,0.578571429,5.615384615,0.500241842,1,Brown University,Society and social sciences,Ivy League,261,1914
1.990338164,0.068253363,0.130814309,0.507099391,3.441176471,0.367014745,1,Ismail Ibn Sharif,People,Africa_3,456,3069
0.998687664,0.058784312,0.104362067,0.52402746,4,0.427201143,1,Goku,Arts,Animation and comics,400,2658
1.038065383,0.05359144,0.123986986,0.595555556,4.416666667,0.525911813,1,Indigenous peoples of South America,Society and social sciences,Indigenous people,232,1696
2.363461538,0.056414997,0.146308499,0.565400844,3.846153846,0.381289246,1,"Fresno, California",Geography,West,210,1447
2.482159624,0.046641756,0.094232166,0.516819572,4.4,0.490681343,1,Hormone,Biology and health sciences,Chemistry,293,2077
2.013189448,0.088880375,0.203369673,0.576433121,2.714285714,0.307080321,1,Carole King,People,"Music producers, songwriters and businesspeople",278,1760
2.121212121,0.047125838,0.0828415,0.591111111,4.363636364,0.497313663,1,Firefighting,Society and social sciences,Services and institutions,207,1517
0.886885246,0.041531611,0.083208469,0.56928839,5.636363636,0.464761318,1,Interurban,Technology,Rail and cable transport,241,1791
0.529994916,0.042962715,0.082507112,0.552795031,5.142857143,0.541107125,1,Culture of Africa,Society and social sciences,Culture by region,283,2047
2.237566138,0.051012797,0.092390216,0.539170507,4.090909091,0.487459888,1,Buddhist calendar,Technology,Calendars,203,1326
1.093181818,0.053444847,0.107759526,0.618811881,4.272727273,0.474734409,1,Hydrogen cyanide,Physical sciences,Hydrogen compounds,189,1350
0.945290004,0.05821675,0.110935889,0.567460317,4.133333333,0.457027183,1,Ben-Hur: A Tale of the Christ,Arts,19th century fiction,236,1530
1.19004329,0.044041468,0.081451663,0.59922179,5,0.448911874,1,Jasper Johns,People,Modern era,222,1495
3.448979592,0.077823962,0.196809751,0.602620087,3.75,0.345100393,1,Hanna-Barbera,Society and social sciences,"Film, television, video game, and music production",201,1417
0.986013986,0.055402445,0.084122832,0.565079365,4.5,0.402743497,1,Angkor,History,Asia_3,301,1935
2.808976464,0.040659979,0.072495206,0.592760181,5,0.525980261,1,Hendrik Lorentz,People,Modern_10,211,1444
1.047252747,0.065027226,0.099273236,0.567307692,3.578947368,0.415140426,1,El Escorial,Arts,Europe,301,1929
1.701737452,0.057195078,0.132589785,0.54601227,4.388888889,0.409895855,1,Cheng Hao,People,Post-classical (AD 500 to 1500),317,2185
1.671091445,0.062059962,0.129084794,0.591093117,3.666666667,0.398138109,1,Christopher A. Sims,People,Economists and business theorists,244,1708
2.419565217,0.058000448,0.109457598,0.467640919,4.44,0.399801322,1,Edmund I,People,Monarchs of England,474,2922
3.125506073,0.054672818,0.126827181,0.576086957,4.285714286,0.408600676,1,Aerostat,Technology,Types of aircraft,244,1642
3.198717949,0.048737868,0.110199326,0.55907781,4.5625,0.435892537,1,Bacillus,Biology and health sciences,Gram-positive bacteria,321,2303
1.100116144,0.054388803,0.089753528,0.552050473,4.117647059,0.458677393,1,Battle of Stamford Bridge,History,British Isles,303,1986
1.71965812,0.070989843,0.172362104,0.6,3.444444444,0.337525002,1,Buenos Aires,Geography,Argentina,251,1614
2.147149461,0.090566425,0.205750409,0.562737643,2.80952381,0.307970738,1,History of Illinois,History,States,239,1611
1.302597403,0.038736488,0.082544276,0.592156863,4.8,0.470259446,1,Event horizon,Physical sciences,Basics_3,259,1683
0.931713448,0.042159265,0.082295468,0.543209877,4.363636364,0.524675248,1,Arsenic,Physical sciences,Chemical elements_2,226,1539
1.036263736,0.058680389,0.092717272,0.554794521,4.8125,0.450489933,1,Guerrero,Geography,Mexico,283,1893
1.707792208,0.048018126,0.104944968,0.523046092,5,0.44598896,1,Galley,Technology,Naval warfare,481,3150
1.147840532,0.042010141,0.084449833,0.48502994,5.285714286,0.493928219,1,Cretoxyrhina,Biology and health sciences,Prehistoric chondrichthyans,308,2032
1.388846448,0.042508565,0.081351105,0.539033457,4.545454545,0.465649463,1,Beta vulgaris,Biology and health sciences,Caryophyllales,252,1619
1.426332288,0.050944215,0.091284634,0.56640625,4.333333333,0.450922889,1,Emu,Biology and health sciences,Ratites,223,1405
1.57567861,0.096276462,0.187996192,0.545722714,2.642857143,0.294629658,1,Anna Vissi,People,Greek,326,2044
1.7,0.05742005,0.127706193,0.487229862,4.64,0.38505358,1,John Maynard Keynes,People,Modern_5,451,3184
1.34984639,0.055268297,0.13338525,0.58677686,4.538461538,0.483296095,1,Gatehouse,Technology,Fortification,216,1545
1.692974239,0.070482154,0.155191296,0.567723343,2.88,0.343561714,1,Black Flag (band),People,Punk and related genres,325,2129
1.22826087,0.049659072,0.074153782,0.557446809,4.5,0.514147202,1,Heavy water,Physical sciences,Water,221,1526
2.05531692,0.056034561,0.08603628,0.505494505,4.208333333,0.457236707,1,Genie (feral child),People,Case studies,439,2956
1.589328063,0.059503728,0.116706296,0.498233216,4.428571429,0.375664214,1,Abstract data type,Mathematics,Data structures and types,268,1744
2.745817246,0.045376696,0.124837277,0.529569892,4.3125,0.404786097,1,Giant otter,Biology and health sciences,Mustelidae,344,2300
2.260553964,0.046088127,0.12787465,0.526992288,4.705882353,0.416286118,1,Brachiosaurus,Biology and health sciences,Sauropods,358,2360
1.760981912,0.05449889,0.107615715,0.537037037,4.684210526,0.474370802,1,Hurdling,Everyday life,Athletics,346,2283
1.007863248,0.050034784,0.077795957,0.601593625,4.769230769,0.549159102,1,Fur seal,Biology and health sciences,Pinnipeds,234,1563
0.736936937,0.051222066,0.087658559,0.603921569,4.583333333,0.44736844,1,Bongo drum,Arts,Percussion instruments,235,1489
0.985607369,0.063547302,0.1876383,0.628318584,3.692307692,0.333896476,1,It Happened One Night,Arts,Comedy_2,200,1327
1.53015873,0.039933545,0.092858158,0.617021277,5.272727273,0.360189317,1,Canadian Rockies,Geography,North America_3,267,1801
1.665186829,0.054537723,0.1227388,0.494594595,4.555555556,0.470475537,1,Buddhism,Philosophy and religion,Indian religions,324,2309
1.988581467,0.064147238,0.133121207,0.598253275,4.428571429,0.44180919,1,Hiram Wesley Evans,People,United States_4,220,1432
1.206122449,0.044988178,0.095293236,0.61971831,4.6,0.50160525,1,Electric vehicle,Technology,Basics_7,218,1583
2.384854128,0.043473722,0.075675314,0.609137056,5,0.455127172,1,Isthmus of Perekop,Geography,Isthmuses,199,1277
1.125932301,0.05274159,0.112676906,0.603636364,4.466666667,0.505073844,1,Computer chess,Technology,Artificial intelligence concepts,270,1898
0.793864572,0.039706135,0.061284081,0.638059701,5.545454545,0.527419523,1,Asset management,Society and social sciences,Banking and financing,255,1935
2.180971129,0.05407508,0.098096838,0.483009709,4.476190476,0.473124075,1,Forgiveness,Society and social sciences,Interpersonal relations,367,2382
1.082282282,0.060120633,0.096212395,0.571428571,3.833333333,0.384309708,1,Bengkulu (city),Geography,Sumatra,193,1291
2.054242424,0.046927443,0.089736414,0.543973941,4.642857143,0.446891787,1,Anglesey,Geography,British Isles,280,1893
0.944444444,0.065533592,0.114358078,0.591133005,3.076923077,0.423647365,1,Jörmungandr,Philosophy and religion,Legendary creatures,200,1247
1.611567532,0.057913942,0.136461853,0.563131313,3.5,0.360694484,1,Communist Party of Vietnam,Society and social sciences,Political parties,380,2636
1.841991342,0.053228212,0.090273889,0.603921569,4.285714286,0.50700935,1,History of Barbados,History,Caribbean,246,1617
4.229859571,0.040008314,0.075952291,0.582706767,5.181818182,0.419039657,1,Julius and Ethel Rosenberg,People,Espionage,258,1695
0.777777778,0.049805158,0.121613182,0.570224719,4.4375,0.398146163,1,Juan Guaidó,People,Venezuela_2,322,2298
0.991355463,0.050450338,0.089185961,0.522222222,4.071428571,0.491149839,1,Jhansi,Geography,North India,249,1583
2.956723891,0.079361073,0.130469914,0.605263158,2.904761905,0.389730324,1,Allison Janney,People,Television_2,247,1609
1.665744328,0.053099773,0.126051551,0.596153846,4.125,0.412923492,1,John Everett Millais,People,Modern era,294,1930
1.733165829,0.051372259,0.125830102,0.588235294,4.181818182,0.443298566,1,Iván Duque,People,Colombia_2,210,1411
2.186965812,0.039229345,0.09419214,0.551724138,5,0.430429426,1,Cheque,Society and social sciences,Banking and finance: General,207,1359
0.925,0.043292317,0.075152368,0.616438356,4.8,0.508729961,1,CSS,Technology,Stylesheet languages,197,1395
1.753572091,0.05578634,0.110857722,0.564032698,4.75,0.454878285,1,History of mathematics,History,History by subject,326,2365
1.512565445,0.057437238,0.112885944,0.608294931,4,0.417908207,1,Guru Arjan,People,Sikhism,204,1285
1.960712093,0.046275509,0.092251932,0.498759305,4.5,0.470927501,1,Entropy as an arrow of time,Physical sciences,Statistical mechanics,392,2565
2.342217484,0.049613964,0.135645543,0.533546326,4.5,0.440704088,1,Fish fin,Biology and health sciences,Animal anatomy and morphology,305,1999
0.749339207,0.056097707,0.131104482,0.632,4.461538462,0.403868842,1,Fernando de Noronha,Geography,South America_3,227,1598
1.679591837,0.04612315,0.100889276,0.523131673,4.923076923,0.513585742,1,Amniote,Biology and health sciences,General classifications_2,244,1760
1.536691542,0.051966664,0.082594412,0.610619469,4.090909091,0.435275161,1,Glauber Rocha,People,Americas: General_4,207,1425
0.98,0.0896357,0.175089996,0.596491228,3.368421053,0.357708855,1,David Duchovny,People,Television,197,1326
0.859117491,0.043642383,0.083265831,0.611111111,4.8,0.476871852,1,Gerolamo Cardano,People,Early modern_10,208,1526
1.474647887,0.04093191,0.088041935,0.555084746,5.2,0.515958943,1,American English,Society and social sciences,Germanic languages,211,1460
1.700970874,0.047518155,0.089205839,0.61637931,4.363636364,0.492437971,1,Hainan,Geography,China,212,1412
1.487547893,0.039732939,0.066038964,0.549828179,5.166666667,0.476975965,1,Ethernet,Technology,Networks,254,1781
1.192610837,0.05345211,0.121820525,0.583333333,4.5,0.399932494,1,Alfonso X of Castile,People,Iberia,210,1368
1.566098081,0.056488761,0.127393849,0.54,4.3125,0.468714612,1,All Things Considered,Society and social sciences,Programs,251,1829
1.471499723,0.042034045,0.075559463,0.548895899,5,0.476588663,1,Ghassan Kanafani,People,Asia_4,287,1902
1.745454545,0.076420327,0.178946776,0.616600791,3.277777778,0.352553174,1,Dinah Washington,People,"Blues, R&amp;B, Funk, Zydeco and Soul",220,1446
2.3003663,0.044331194,0.116805947,0.583606557,4.769230769,0.492197697,1,Golden Temple,Arts,Specific structures,285,1815
2.497076023,0.059565328,0.120117906,0.50802139,3.904761905,0.429721314,1,Baldwin I of Jerusalem,People,Western Asia_2,357,2226
0.446821153,0.049949534,0.087774519,0.596244131,4.818181818,0.463389307,1,"Charlotte, North Carolina",Geography,South,193,1348
0.798654709,0.063411245,0.155756996,0.613821138,4,0.392720504,1,Antônio Carlos Jobim,People,Jazz,226,1505
1.685990338,0.040423139,0.072527355,0.608695652,4.111111111,0.475912955,1,Balalaika,Arts,String instruments,208,1367
0.213705584,0.071743829,0.112626772,0.65470852,3.3125,0.393692556,1,Christopher Columbus Langdell,People,United States,209,1441
1.682282494,0.05415465,0.102663962,0.544235925,4.473684211,0.47163359,1,Estonia,Geography,Northern Europe,361,2373
0.713026166,0.067772313,0.167720817,0.578125,3.45,0.352739286,1,Howard Florey,People,Medicine,312,2084
2.356365159,0.050991192,0.093428888,0.566210046,4.833333333,0.47742809,1,Cross-examination,Society and social sciences,Legal procedure: General,208,1446
2.923484848,0.111384009,0.223940114,0.583038869,2.344827586,0.303560226,1,Bee Gees,People,Disco,247,1612
1.019230769,0.044117139,0.072855107,0.532894737,5.142857143,0.484703148,1,"Fukuyama, Hiroshima",Geography,Chūgoku,282,1923
2.518341308,0.0427281,0.085559521,0.61023622,4.545454545,0.490350033,1,Howitzer,Technology,Artillery,228,1667
1.715170279,0.066966111,0.13849684,0.512585812,3.678571429,0.39184798,1,Fyodor Dostoevsky,People,Russia,411,2708
0.801932367,0.051994576,0.131373702,0.6069869,5,0.403279942,1,June Democratic Struggle,History,East Asia_2,224,1527
2.157657658,0.045360644,0.08942214,0.57421875,5,0.511185187,1,Conduct disorder,Biology and health sciences,Mental disorders,222,1678
1.495343681,0.051576141,0.086571667,0.625,4.583333333,0.49422415,1,Fiddler ray,Biology and health sciences,Batoidea,217,1483
1.722099853,0.045999558,0.084768169,0.604743083,4.083333333,0.483669482,1,Ifni War,History,Africa_8,233,1573
1.478494624,0.044332323,0.083898214,0.560885609,5.333333333,0.506500627,1,Cargill,Society and social sciences,Food and drinks,250,1780
1.771001319,0.0636157,0.140711294,0.554455446,3.958333333,0.395619306,1,Anglo-Zanzibar War,History,Africa_7,402,2640
3.806976744,0.074467766,0.157637906,0.636363636,3.176470588,0.333995849,1,Benigno Aquino III,People,Philippines,229,1571
2.139196617,0.055671613,0.093857511,0.517307692,4.296296296,0.447100206,1,Battle of Wagram,History,Europe_7,498,3299
2.156923077,0.056396363,0.204821145,0.548302872,4.157894737,0.359661331,1,Ban Ki-moon,People,S. Korea,355,2396
1.440140845,0.055760349,0.095159417,0.533333333,4.058823529,0.454734065,1,Acer rubrum,Biology and health sciences,Sapindales,295,1865
2.395523757,0.052828414,0.111020623,0.477842004,4.52,0.434305095,1,Citizen journalism,Society and social sciences,Journalism,486,3436
1.073150106,0.051868004,0.089277077,0.551020408,4.333333333,0.510593234,1,Essex,Geography,United Kingdom,231,1570
1.644274278,0.05628274,0.129944634,0.549597855,4.421052632,0.410167887,1,Emmeline Pankhurst,People,Europe_9,366,2369
0.750222222,0.052178766,0.123354156,0.587591241,4.692307692,0.332680625,1,George Washington Dixon,People,"Vaudeville, minstrelsy, music hall and chorus performers",263,1712
1.770685579,0.063508437,0.146840733,0.636792453,3.769230769,0.372170715,1,Fridtjof Nansen,People,Modern_2,201,1330
3.481747066,0.060600702,0.132365986,0.548148148,3.8,0.443455296,1,Chifeng,Geography,North China,247,1766
0.517094017,0.086197162,0.137833722,0.578947368,3.523809524,0.363706707,1,Butuan,Geography,Mindanao,245,1706
2.85,0.058947779,0.113373628,0.610328638,4.166666667,0.413024646,1,Hubbard model,Physical sciences,Basics_2,207,1523
1.34971335,0.043511326,0.082528307,0.548780488,5,0.508821236,1,Chronic pain,Biology and health sciences,Specific diseases,210,1486
2.520833333,0.051841,0.104794239,0.516431925,4.7,0.423877284,1,Chesapeake Bay,Geography,Oceans and seas,418,2806
3.621814475,0.083234097,0.221398599,0.569037657,2.777777778,0.277669949,1,Ed Sullivan,People,Hosts and performers,211,1361
0.851941748,0.058158828,0.137873495,0.637554585,4.384615385,0.383649295,1,Jerry Beck,People,"Art historians, theorists and critics",200,1379
1.919413919,0.045640355,0.104197438,0.549668874,4.357142857,0.495869839,1,Kakinada,Geography,South India,279,1906
1.586440678,0.055668962,0.101805021,0.575875486,4.615384615,0.405954097,1,Fez (hat),Everyday life,Headgear,248,1504
0.806153846,0.050516556,0.123959348,0.562913907,4.4,0.463050873,1,History of Lithuania,History,Europe_2,313,2041
1.884313725,0.056114503,0.126999805,0.602620087,4,0.380449268,1,Heron,Biology and health sciences,Pelecanimorphae,218,1431
